stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
17057,1518,Hortas Baixo,,39.154295,-7.167187
16893,1271,Forno Cal,,39.084922,-7.191277
16910,1288,Vila Boim - X,,38.899492,-7.27114
17293,8384,S Vicente Monte,,38.970698,-7.229217
17167,8068,Vila Boim Rua Elvas,,38.859382,-7.28117
17284,8373,Vila Boim Escola,,38.86365,-7.274988
16833,835,Vila Boim,,38.861868,-7.275872
17166,8067,Vila Boim Centro de Saude,,38.862873,-7.270625
16900,1278,Sao Vicente,,38.95444,-7.213118
16909,1287,Menino Ouro,,38.889185,-7.24142
16867,1122,Sao Lourenço - X,,38.863657,-7.252652
17165,8066,Restaurante Retiro Amigos,,38.864165,-7.235792
17164,8065,Restaurante Carrascal,,38.865202,-7.229045
16908,1286,Calçadinha,,38.882507,-7.210725
16892,1270,Degolados,,39.061728,-7.121595
17163,8064,Varche Hotel,,38.867027,-7.217142
16899,1277,Alcobaça,,38.919825,-7.181808
16868,1123,Varche,,38.867235,-7.209365
17162,8063,Varche Cruzamento 1,,38.870163,-7.202653
16898,1276,Vedor,,38.897458,-7.176437
17286,8375,Aqueduto,,38.878863,-7.184497
17291,8382,Elvas Belho,,38.882538,-7.170618
17292,8383,Elvas Rui de Melo,,38.886117,-7.167092
17287,8376,Elvas Bombas,,38.877502,-7.171168
17288,8377,Elvas Tribunal,,38.876245,-7.169452
16890,1266,Casa Cant. C.Maior,,38.958357,-7.123938
16889,1265,Amimoas,,38.93357,-7.13525
16888,1264,Ponte Espadas,,38.909508,-7.146875
16891,1267,Ponte Rio Caia,,38.98169,-7.109803
17289,8378,Elvas Hospital,,38.875763,-7.163907
17290,8379,Elvas Porta Olivenca,,38.87653,-7.161858
16815,801,Elvas,,38.874955,-7.160762
17277,8366,Elvas Zona Industrial,,38.892118,-7.150105
17276,8365,Elvas Epral,,38.888245,-7.151685
17275,8364,Elvas Escola Preparatoria,,38.8858,-7.15269
16869,1132,Elvas Est Cp,,38.895058,-7.142155
16876,1236,Bairro das Pias,,38.877808,-7.144933
17278,8367,Campo Maior Ecomarche,,39.015563,-7.072992
16875,1235,Cruzt E.N.4,,38.888264,-7.130917
16853,887,Campo Maior,,39.012948,-7.063112
17384,8951,Ouguela,,39.07975,-7.031222
