stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
18236,4080,Cabeça Gorda,,37.9248,-7.79329
18387,8327,Salvada Pombal,,37.93053,-7.780122
18232,4076,Quintos,,37.962672,-7.705827
18117,3080,Colos - X (Ramal Colos),,37.711312,-8.440637
18563,8856,Monte da Poupa,,37.880187,-7.869458
18116,3079,Reliquias,,37.699648,-8.486018
18130,3099,Funcheira Est,,37.727367,-8.338162
18205,4049,Ponte Guadiana,,37.978392,-7.652853
18427,8691,Barreiros Reliquias,,37.695903,-8.48652
18428,8695,Venda,,37.690222,-8.497288
18122,3089,Aivados,,37.75032,-8.213848
18121,3088,Ourique Est,,37.745393,-8.226623
18328,4215,Lagoa Mo,,37.782353,-8.09945
18123,3090,Casevel,,37.756657,-8.183907
18551,8842,Ourives,,38.208038,-7.283502
18429,8696,Furadouro,,37.681713,-8.51429
18547,8838,Monte Legua,,38.081375,-7.455488
18410,8642,Casevel Entrada,,37.752613,-8.181825
18412,8644,Garvao X,,37.711585,-8.341568
18115,3078,Portela Junqueiro,,37.675682,-8.527427
18314,4173,Monte Alfarrobeira,,37.862028,-7.863015
18129,3098,Garvao,,37.708777,-8.342827
18413,8645,Sardoa,,37.710232,-8.335042
18114,3077,Montinho (Odemira),,37.666435,-8.536838
18597,8948,Monte Balança (Moura),,38.101194,-7.398194
18409,8641,Monte Gregorios,,37.743102,-8.164492
18204,4048,Santa Ana,,37.961342,-7.617985
18430,8697,Ameixiais,,37.653587,-8.551407
18113,3076,Capelinha,,37.646485,-8.567218
18142,3198,Panoias - X,,37.69117,-8.317553
18150,3236,Monte Almeirim,,37.735463,-8.144962
18310,4166,Entradas,,37.775997,-8.013207
18052,884,Amareleja,,38.209913,-7.225632
18124,3091,Almeirim - X,,37.732238,-8.146502
18465,8753,Entradas Avenida,,37.771845,-8.016172
18538,8829,Pias Escola,,38.024313,-7.479432
18101,1642,Amareleja Escola,,38.204694,-7.221972
18128,3097,Espinhos,,37.683185,-8.31142
18202,4046,Pias,,38.021187,-7.477642
18594,8945,Santo Amador (Moura),,38.135444,-7.307361
